instance,algorithm,random_seed,epsilon,horizon,regret
instance-2,epsilon-greedy,35,0.2,12800,433
instance-2,epsilon-greedy,36,0.2,12800,474
instance-2,epsilon-greedy,37,0.2,12800,527
instance-2,epsilon-greedy,38,0.2,12800,412
instance-2,epsilon-greedy,39,0.2,12800,496
instance-2,epsilon-greedy,40,0.2,12800,569
instance-2,epsilon-greedy,41,0.2,12800,475
instance-2,epsilon-greedy,42,0.2,12800,531
instance-2,epsilon-greedy,43,0.2,12800,482
instance-2,epsilon-greedy,44,0.2,12800,567
instance-2,epsilon-greedy,45,0.2,12800,577
instance-2,epsilon-greedy,46,0.2,12800,524
instance-2,epsilon-greedy,47,0.2,12800,545
instance-2,epsilon-greedy,48,0.2,12800,553
instance-2,epsilon-greedy,49,0.2,12800,561
instance-2,epsilon-greedy,0,0.2,51200,2209
instance-2,epsilon-greedy,1,0.2,51200,2138
instance-2,epsilon-greedy,2,0.2,51200,1957
instance-2,epsilon-greedy,3,0.2,51200,2168
instance-2,epsilon-greedy,4,0.2,51200,1948
instance-2,epsilon-greedy,5,0.2,51200,1837
instance-2,epsilon-greedy,6,0.2,51200,2068
instance-2,epsilon-greedy,7,0.2,51200,1823
instance-2,epsilon-greedy,8,0.2,51200,1999
instance-2,epsilon-greedy,9,0.2,51200,1996
instance-2,epsilon-greedy,10,0.2,51200,1908
instance-2,epsilon-greedy,11,0.2,51200,2102
instance-2,epsilon-greedy,12,0.2,51200,2042
instance-2,epsilon-greedy,13,0.2,51200,2135
instance-2,epsilon-greedy,14,0.2,51200,1955
instance-2,epsilon-greedy,15,0.2,51200,2040
instance-2,epsilon-greedy,16,0.2,51200,2181
instance-2,epsilon-greedy,17,0.2,51200,1896
instance-2,epsilon-greedy,18,0.2,51200,1990
instance-2,epsilon-greedy,19,0.2,51200,2022
instance-2,epsilon-greedy,20,0.2,51200,2210
instance-2,epsilon-greedy,21,0.2,51200,2047
instance-2,epsilon-greedy,22,0.2,51200,2214
instance-2,epsilon-greedy,23,0.2,51200,2146
instance-2,epsilon-greedy,24,0.2,51200,2081
instance-2,epsilon-greedy,25,0.2,51200,2262
instance-2,epsilon-greedy,26,0.2,51200,1894
instance-2,epsilon-greedy,27,0.2,51200,2124
instance-2,epsilon-greedy,28,0.2,51200,1994
instance-2,epsilon-greedy,29,0.2,51200,2145
instance-2,epsilon-greedy,30,0.2,51200,1839
instance-2,epsilon-greedy,31,0.2,51200,2161
instance-2,epsilon-greedy,32,0.2,51200,2098
instance-2,epsilon-greedy,33,0.2,51200,1864
instance-2,epsilon-greedy,34,0.2,51200,1997
instance-2,epsilon-greedy,35,0.2,51200,1811
instance-2,epsilon-greedy,36,0.2,51200,2174
instance-2,epsilon-greedy,37,0.2,51200,2036
instance-2,epsilon-greedy,38,0.2,51200,2054
instance-2,epsilon-greedy,39,0.2,51200,1963
instance-2,epsilon-greedy,40,0.2,51200,2061
instance-2,epsilon-greedy,41,0.2,51200,1971
instance-2,epsilon-greedy,42,0.2,51200,2071
instance-2,epsilon-greedy,43,0.2,51200,1979
instance-2,epsilon-greedy,44,0.2,51200,2169
instance-2,epsilon-greedy,45,0.2,51200,2044
instance-2,epsilon-greedy,46,0.2,51200,1922
instance-2,epsilon-greedy,47,0.2,51200,2067
instance-2,epsilon-greedy,48,0.2,51200,2247
instance-2,epsilon-greedy,49,0.2,51200,1923
instance-2,epsilon-greedy,0,0.2,204800,8443
instance-2,epsilon-greedy,1,0.2,204800,8501
instance-2,epsilon-greedy,2,0.2,204800,8154
instance-2,epsilon-greedy,3,0.2,204800,8359
instance-2,epsilon-greedy,4,0.2,204800,7955
instance-2,epsilon-greedy,5,0.2,204800,7710
instance-2,epsilon-greedy,6,0.2,204800,8182
instance-2,epsilon-greedy,7,0.2,204800,7978
instance-2,epsilon-greedy,8,0.2,204800,7664
instance-2,epsilon-greedy,9,0.2,204800,7954
instance-2,epsilon-greedy,10,0.2,204800,8012
instance-2,epsilon-greedy,11,0.2,204800,8256
instance-2,epsilon-greedy,12,0.2,204800,8319
instance-2,epsilon-greedy,13,0.2,204800,8123
instance-2,epsilon-greedy,14,0.2,204800,7905
instance-2,epsilon-greedy,15,0.2,204800,8387
instance-2,epsilon-greedy,16,0.2,204800,8233
instance-2,epsilon-greedy,17,0.2,204800,8086
instance-2,epsilon-greedy,18,0.2,204800,7976
instance-2,epsilon-greedy,19,0.2,204800,8105
instance-2,epsilon-greedy,20,0.2,204800,8217
instance-2,epsilon-greedy,21,0.2,204800,8076
instance-2,epsilon-greedy,22,0.2,204800,8531
instance-2,epsilon-greedy,23,0.2,204800,8330
instance-2,epsilon-greedy,24,0.2,204800,8216
instance-2,epsilon-greedy,25,0.2,204800,8188
instance-2,epsilon-greedy,26,0.2,204800,7814
instance-2,epsilon-greedy,27,0.2,204800,8493
instance-2,epsilon-greedy,28,0.2,204800,8122
instance-2,epsilon-greedy,29,0.2,204800,8341
instance-2,epsilon-greedy,30,0.2,204800,8228
instance-2,epsilon-greedy,31,0.2,204800,8550
instance-2,epsilon-greedy,32,0.2,204800,8449
instance-2,epsilon-greedy,33,0.2,204800,8515
instance-2,epsilon-greedy,34,0.2,204800,7922
instance-2,epsilon-greedy,35,0.2,204800,7905
instance-2,epsilon-greedy,36,0.2,204800,8124
instance-2,epsilon-greedy,37,0.2,204800,8121
instance-2,epsilon-greedy,38,0.2,204800,8297
instance-2,epsilon-greedy,39,0.2,204800,8377
instance-2,epsilon-greedy,40,0.2,204800,8316
instance-2,epsilon-greedy,41,0.2,204800,8193
instance-2,epsilon-greedy,42,0.2,204800,8459
instance-2,epsilon-greedy,43,0.2,204800,8131
instance-2,epsilon-greedy,44,0.2,204800,8160
instance-2,epsilon-greedy,45,0.2,204800,8236
instance-2,epsilon-greedy,46,0.2,204800,8051
instance-2,epsilon-greedy,47,0.2,204800,8038
instance-2,epsilon-greedy,48,0.2,204800,8259
instance-2,epsilon-greedy,49,0.2,204800,8129
instance-3,epsilon-greedy,0,0.002,50,39
instance-3,epsilon-greedy,1,0.002,50,42
instance-3,epsilon-greedy,2,0.002,50,42
instance-3,epsilon-greedy,3,0.002,50,39
instance-3,epsilon-greedy,4,0.002,50,40
instance-3,epsilon-greedy,5,0.002,50,37
instance-3,epsilon-greedy,6,0.002,50,2
instance-3,epsilon-greedy,7,0.002,50,41
instance-3,epsilon-greedy,8,0.002,50,43
instance-3,epsilon-greedy,9,0.002,50,35
instance-3,epsilon-greedy,10,0.002,50,38
instance-3,epsilon-greedy,11,0.002,50,41
instance-3,epsilon-greedy,12,0.002,50,42
instance-3,epsilon-greedy,13,0.002,50,45
instance-3,epsilon-greedy,14,0.002,50,37
instance-3,epsilon-greedy,15,0.002,50,38
instance-3,epsilon-greedy,16,0.002,50,36
instance-3,epsilon-greedy,17,0.002,50,44
instance-3,epsilon-greedy,18,0.002,50,42
instance-3,epsilon-greedy,19,0.002,50,38
instance-3,epsilon-greedy,20,0.002,50,37
instance-3,epsilon-greedy,21,0.002,50,42
instance-3,epsilon-greedy,22,0.002,50,42
instance-3,epsilon-greedy,23,0.002,50,39
instance-3,epsilon-greedy,24,0.002,50,42
instance-3,epsilon-greedy,25,0.002,50,42
instance-3,epsilon-greedy,26,0.002,50,37
instance-3,epsilon-greedy,27,0.002,50,41
instance-3,epsilon-greedy,28,0.002,50,43
instance-3,epsilon-greedy,29,0.002,50,44
instance-3,epsilon-greedy,30,0.002,50,46
instance-3,epsilon-greedy,31,0.002,50,41
instance-3,epsilon-greedy,32,0.002,50,34
instance-3,epsilon-greedy,33,0.002,50,38
instance-3,epsilon-greedy,34,0.002,50,42
instance-3,epsilon-greedy,35,0.002,50,40
instance-3,epsilon-greedy,36,0.002,50,23
instance-3,epsilon-greedy,37,0.002,50,38
instance-3,epsilon-greedy,38,0.002,50,41
instance-3,epsilon-greedy,39,0.002,50,45
instance-3,epsilon-greedy,40,0.002,50,42
instance-3,epsilon-greedy,41,0.002,50,44
instance-3,epsilon-greedy,42,0.002,50,40
instance-3,epsilon-greedy,43,0.002,50,39
instance-3,epsilon-greedy,44,0.002,50,34
instance-3,epsilon-greedy,45,0.002,50,42
instance-3,epsilon-greedy,46,0.002,50,33
instance-3,epsilon-greedy,47,0.002,50,42
instance-3,epsilon-greedy,48,0.002,50,42
instance-3,epsilon-greedy,49,0.002,50,42
instance-3,epsilon-greedy,0,0.002,200,159
instance-3,epsilon-greedy,1,0.002,200,162
instance-3,epsilon-greedy,2,0.002,200,166
instance-3,epsilon-greedy,3,0.002,200,164
instance-3,epsilon-greedy,4,0.002,200,158
instance-3,epsilon-greedy,5,0.002,200,137
instance-3,epsilon-greedy,6,0.002,200,4
instance-3,epsilon-greedy,7,0.002,200,131
instance-3,epsilon-greedy,8,0.002,200,165
instance-3,epsilon-greedy,9,0.002,200,155
instance-3,epsilon-greedy,10,0.002,200,160
instance-3,epsilon-greedy,11,0.002,200,164
instance-3,epsilon-greedy,12,0.002,200,172
instance-3,epsilon-greedy,13,0.002,200,161
instance-3,epsilon-greedy,14,0.002,200,163
instance-3,epsilon-greedy,15,0.002,200,164
instance-3,epsilon-greedy,16,0.002,200,154
instance-3,epsilon-greedy,17,0.002,200,166
instance-3,epsilon-greedy,18,0.002,200,164
instance-3,epsilon-greedy,19,0.002,200,157
instance-3,epsilon-greedy,20,0.002,200,156
instance-3,epsilon-greedy,21,0.002,200,164
instance-3,epsilon-greedy,22,0.002,200,160
instance-3,epsilon-greedy,23,0.002,200,161
instance-3,epsilon-greedy,24,0.002,200,167
instance-3,epsilon-greedy,25,0.002,200,164
instance-3,epsilon-greedy,26,0.002,200,153
instance-3,epsilon-greedy,27,0.002,200,160
instance-3,epsilon-greedy,28,0.002,200,148
instance-3,epsilon-greedy,29,0.002,200,160
instance-3,epsilon-greedy,30,0.002,200,162
instance-3,epsilon-greedy,31,0.002,200,162
instance-3,epsilon-greedy,32,0.002,200,150
instance-3,epsilon-greedy,33,0.002,200,160
instance-3,epsilon-greedy,34,0.002,200,148
instance-3,epsilon-greedy,35,0.002,200,154
instance-3,epsilon-greedy,36,0.002,200,90
instance-3,epsilon-greedy,37,0.002,200,165
instance-3,epsilon-greedy,38,0.002,200,166
instance-3,epsilon-greedy,39,0.002,200,168
instance-3,epsilon-greedy,40,0.002,200,150
instance-3,epsilon-greedy,41,0.002,200,171
instance-3,epsilon-greedy,42,0.002,200,160
instance-3,epsilon-greedy,43,0.002,200,157
instance-3,epsilon-greedy,44,0.002,200,153
instance-3,epsilon-greedy,45,0.002,200,163
instance-3,epsilon-greedy,46,0.002,200,156
instance-3,epsilon-greedy,47,0.002,200,116
instance-3,epsilon-greedy,48,0.002,200,157
instance-3,epsilon-greedy,49,0.002,200,167
instance-3,epsilon-greedy,0,0.002,800,403
instance-3,epsilon-greedy,1,0.002,800,660
instance-3,epsilon-greedy,2,0.002,800,490
instance-3,epsilon-greedy,3,0.002,800,640
instance-3,epsilon-greedy,4,0.002,800,484
instance-3,epsilon-greedy,5,0.002,800,448
instance-3,epsilon-greedy,6,0.002,800,12
instance-3,epsilon-greedy,7,0.002,800,356
instance-3,epsilon-greedy,8,0.002,800,170
instance-3,epsilon-greedy,9,0.002,800,516
instance-3,epsilon-greedy,10,0.002,800,608
instance-3,epsilon-greedy,11,0.002,800,652
instance-3,epsilon-greedy,12,0.002,800,644
instance-3,epsilon-greedy,13,0.002,800,284
instance-3,epsilon-greedy,14,0.002,800,434
instance-3,epsilon-greedy,15,0.002,800,650
instance-3,epsilon-greedy,16,0.002,800,639
instance-3,epsilon-greedy,17,0.002,800,661
instance-3,epsilon-greedy,18,0.002,800,584
instance-3,epsilon-greedy,19,0.002,800,646
instance-3,epsilon-greedy,20,0.002,800,395
instance-3,epsilon-greedy,21,0.002,800,570
instance-3,epsilon-greedy,22,0.002,800,392
instance-3,epsilon-greedy,23,0.002,800,302
instance-3,epsilon-greedy,24,0.002,800,664
instance-3,epsilon-greedy,25,0.002,800,500
instance-3,epsilon-greedy,26,0.002,800,576
instance-3,epsilon-greedy,27,0.002,800,650
instance-3,epsilon-greedy,28,0.002,800,421
instance-3,epsilon-greedy,29,0.002,800,257
instance-3,epsilon-greedy,30,0.002,800,356
instance-3,epsilon-greedy,31,0.002,800,652
instance-3,epsilon-greedy,32,0.002,800,584
instance-3,epsilon-greedy,33,0.002,800,659
instance-3,epsilon-greedy,34,0.002,800,392
instance-3,epsilon-greedy,35,0.002,800,504
instance-3,epsilon-greedy,36,0.002,800,372
instance-3,epsilon-greedy,37,0.002,800,469
instance-3,epsilon-greedy,38,0.002,800,550
instance-3,epsilon-greedy,39,0.002,800,658
instance-3,epsilon-greedy,40,0.002,800,291
instance-3,epsilon-greedy,41,0.002,800,653
instance-3,epsilon-greedy,42,0.002,800,329
instance-3,epsilon-greedy,43,0.002,800,645
instance-3,epsilon-greedy,44,0.002,800,590
instance-3,epsilon-greedy,45,0.002,800,391
instance-3,epsilon-greedy,46,0.002,800,626
instance-3,epsilon-greedy,47,0.002,800,417
instance-3,epsilon-greedy,48,0.002,800,643
instance-3,epsilon-greedy,49,0.002,800,640
instance-3,epsilon-greedy,0,0.002,3200,1303
instance-3,epsilon-greedy,1,0.002,3200,2346
instance-3,epsilon-greedy,2,0.002,3200,762
instance-3,epsilon-greedy,3,0.002,3200,2388
instance-3,epsilon-greedy,4,0.002,3200,1423
instance-3,epsilon-greedy,5,0.002,3200,1397
instance-3,epsilon-greedy,6,0.002,3200,14
instance-3,epsilon-greedy,7,0.002,3200,695
instance-3,epsilon-greedy,8,0.002,3200,176
instance-3,epsilon-greedy,9,0.002,3200,1350
instance-3,epsilon-greedy,10,0.002,3200,1101
instance-3,epsilon-greedy,11,0.002,3200,2057
instance-3,epsilon-greedy,12,0.002,3200,1997
instance-3,epsilon-greedy,13,0.002,3200,797
instance-3,epsilon-greedy,14,0.002,3200,1418
instance-3,epsilon-greedy,15,0.002,3200,1916
instance-3,epsilon-greedy,16,0.002,3200,2538
instance-3,epsilon-greedy,17,0.002,3200,1779
instance-3,epsilon-greedy,18,0.002,3200,1565
instance-3,epsilon-greedy,19,0.002,3200,2590
instance-3,epsilon-greedy,20,0.002,3200,541
instance-3,epsilon-greedy,21,0.002,3200,1115
instance-3,epsilon-greedy,22,0.002,3200,985
instance-3,epsilon-greedy,23,0.002,3200,347
instance-3,epsilon-greedy,24,0.002,3200,2053
instance-3,epsilon-greedy,25,0.002,3200,1083
instance-3,epsilon-greedy,26,0.002,3200,768
instance-3,epsilon-greedy,27,0.002,3200,2082
instance-3,epsilon-greedy,28,0.002,3200,1388
instance-3,epsilon-greedy,29,0.002,3200,377
instance-3,epsilon-greedy,30,0.002,3200,365
instance-3,epsilon-greedy,31,0.002,3200,1748
instance-3,epsilon-greedy,32,0.002,3200,775
instance-3,epsilon-greedy,33,0.002,3200,2516
instance-3,epsilon-greedy,34,0.002,3200,749
instance-3,epsilon-greedy,35,0.002,3200,564
instance-3,epsilon-greedy,36,0.002,3200,1158
instance-3,epsilon-greedy,37,0.002,3200,578
instance-3,epsilon-greedy,38,0.002,3200,882
instance-3,epsilon-greedy,39,0.002,3200,1668
instance-3,epsilon-greedy,40,0.002,3200,503
instance-3,epsilon-greedy,41,0.002,3200,981
instance-3,epsilon-greedy,42,0.002,3200,429
instance-3,epsilon-greedy,43,0.002,3200,2372
instance-3,epsilon-greedy,44,0.002,3200,630
instance-3,epsilon-greedy,45,0.002,3200,405
instance-3,epsilon-greedy,46,0.002,3200,1433
instance-3,epsilon-greedy,47,0.002,3200,902
instance-3,epsilon-greedy,48,0.002,3200,817
instance-3,epsilon-greedy,49,0.002,3200,870
instance-3,epsilon-greedy,0,0.002,12800,2612
instance-3,epsilon-greedy,1,0.002,12800,4096
instance-3,epsilon-greedy,2,0.002,12800,908
instance-3,epsilon-greedy,3,0.002,12800,4965
instance-3,epsilon-greedy,4,0.002,12800,5049
instance-3,epsilon-greedy,5,0.002,12800,1976
instance-3,epsilon-greedy,6,0.002,12800,53
instance-3,epsilon-greedy,7,0.002,12800,1327
instance-3,epsilon-greedy,8,0.002,12800,166
instance-3,epsilon-greedy,9,0.002,12800,2413
instance-3,epsilon-greedy,10,0.002,12800,2471
instance-3,epsilon-greedy,11,0.002,12800,2102
instance-3,epsilon-greedy,12,0.002,12800,3273
instance-3,epsilon-greedy,13,0.002,12800,3056
instance-3,epsilon-greedy,14,0.002,12800,2642
instance-3,epsilon-greedy,15,0.002,12800,4210
instance-3,epsilon-greedy,16,0.002,12800,3836
instance-3,epsilon-greedy,17,0.002,12800,2465
instance-3,epsilon-greedy,18,0.002,12800,2065
instance-3,epsilon-greedy,19,0.002,12800,3750
instance-3,epsilon-greedy,20,0.002,12800,1193
instance-3,epsilon-greedy,21,0.002,12800,1685
instance-3,epsilon-greedy,22,0.002,12800,1412
instance-3,epsilon-greedy,23,0.002,12800,351
instance-3,epsilon-greedy,24,0.002,12800,3566
instance-3,epsilon-greedy,25,0.002,12800,1971
instance-3,epsilon-greedy,26,0.002,12800,1492
instance-3,epsilon-greedy,27,0.002,12800,2949
instance-3,epsilon-greedy,28,0.002,12800,4176
instance-3,epsilon-greedy,29,0.002,12800,778
instance-3,epsilon-greedy,30,0.002,12800,358
instance-3,epsilon-greedy,31,0.002,12800,2030
instance-3,epsilon-greedy,32,0.002,12800,1131
instance-3,epsilon-greedy,33,0.002,12800,3493
instance-3,epsilon-greedy,34,0.002,12800,757
instance-3,epsilon-greedy,35,0.002,12800,570
instance-3,epsilon-greedy,36,0.002,12800,1449
instance-3,epsilon-greedy,37,0.002,12800,964
instance-3,epsilon-greedy,38,0.002,12800,1400
instance-3,epsilon-greedy,39,0.002,12800,2731
instance-3,epsilon-greedy,40,0.002,12800,899
instance-3,epsilon-greedy,41,0.002,12800,1016
instance-3,epsilon-greedy,42,0.002,12800,832
instance-3,epsilon-greedy,43,0.002,12800,6275
instance-3,epsilon-greedy,44,0.002,12800,622
instance-3,epsilon-greedy,45,0.002,12800,416
instance-3,epsilon-greedy,46,0.002,12800,2204
instance-3,epsilon-greedy,47,0.002,12800,1493
instance-3,epsilon-greedy,48,0.002,12800,856
instance-3,epsilon-greedy,49,0.002,12800,871
instance-3,epsilon-greedy,0,0.002,51200,5366
instance-3,epsilon-greedy,1,0.002,51200,4150
instance-3,epsilon-greedy,2,0.002,51200,867
instance-3,epsilon-greedy,3,0.002,51200,4965
instance-3,epsilon-greedy,4,0.002,51200,5329
instance-3,epsilon-greedy,5,0.002,51200,3523
instance-3,epsilon-greedy,6,0.002,51200,77
instance-3,epsilon-greedy,7,0.002,51200,2950
instance-3,epsilon-greedy,8,0.002,51200,236
instance-3,epsilon-greedy,9,0.002,51200,5182
instance-3,epsilon-greedy,10,0.002,51200,6304
instance-3,epsilon-greedy,11,0.002,51200,2157
instance-3,epsilon-greedy,12,0.002,51200,3354
instance-3,epsilon-greedy,13,0.002,51200,4625
instance-3,epsilon-greedy,14,0.002,51200,3790
instance-3,epsilon-greedy,15,0.002,51200,6775
instance-3,epsilon-greedy,16,0.002,51200,3909
instance-3,epsilon-greedy,17,0.002,51200,2826
instance-3,epsilon-greedy,18,0.002,51200,2475
instance-3,epsilon-greedy,19,0.002,51200,3809
instance-3,epsilon-greedy,20,0.002,51200,3044
instance-3,epsilon-greedy,21,0.002,51200,2306
instance-3,epsilon-greedy,22,0.002,51200,1814
instance-3,epsilon-greedy,23,0.002,51200,434
instance-3,epsilon-greedy,24,0.002,51200,6356
instance-3,epsilon-greedy,25,0.002,51200,2028
instance-3,epsilon-greedy,26,0.002,51200,4129
instance-3,epsilon-greedy,27,0.002,51200,5556
instance-3,epsilon-greedy,28,0.002,51200,5703
instance-3,epsilon-greedy,29,0.002,51200,2358
instance-3,epsilon-greedy,30,0.002,51200,382
instance-3,epsilon-greedy,31,0.002,51200,2111
instance-3,epsilon-greedy,32,0.002,51200,2712
instance-3,epsilon-greedy,33,0.002,51200,4088
instance-3,epsilon-greedy,34,0.002,51200,724
instance-3,epsilon-greedy,35,0.002,51200,559
instance-3,epsilon-greedy,36,0.002,51200,1487
instance-3,epsilon-greedy,37,0.002,51200,1200
instance-3,epsilon-greedy,38,0.002,51200,1394
instance-3,epsilon-greedy,39,0.002,51200,5513
instance-3,epsilon-greedy,40,0.002,51200,1578
instance-3,epsilon-greedy,41,0.002,51200,1012
instance-3,epsilon-greedy,42,0.002,51200,1895
instance-3,epsilon-greedy,43,0.002,51200,6716
instance-3,epsilon-greedy,44,0.002,51200,681
instance-3,epsilon-greedy,45,0.002,51200,492
instance-3,epsilon-greedy,46,0.002,51200,3761
instance-3,epsilon-greedy,47,0.002,51200,3156
instance-3,epsilon-greedy,48,0.002,51200,819
instance-3,epsilon-greedy,49,0.002,51200,970
instance-3,epsilon-greedy,0,0.002,204800,5466
instance-3,epsilon-greedy,1,0.002,204800,4282
instance-3,epsilon-greedy,2,0.002,204800,1039
instance-3,epsilon-greedy,3,0.002,204800,5137
instance-3,epsilon-greedy,4,0.002,204800,5492
instance-3,epsilon-greedy,5,0.002,204800,3820
instance-3,epsilon-greedy,6,0.002,204800,104
instance-3,epsilon-greedy,7,0.002,204800,8307
instance-3,epsilon-greedy,8,0.002,204800,440
instance-3,epsilon-greedy,9,0.002,204800,5845
instance-3,epsilon-greedy,10,0.002,204800,12601
instance-3,epsilon-greedy,11,0.002,204800,2139
instance-3,epsilon-greedy,12,0.002,204800,3566
instance-3,epsilon-greedy,13,0.002,204800,4756
instance-3,epsilon-greedy,14,0.002,204800,3912
instance-3,epsilon-greedy,15,0.002,204800,7003
instance-3,epsilon-greedy,16,0.002,204800,4112
instance-3,epsilon-greedy,17,0.002,204800,2892
instance-3,epsilon-greedy,18,0.002,204800,2652
instance-3,epsilon-greedy,19,0.002,204800,3941
instance-3,epsilon-greedy,20,0.002,204800,9354
instance-3,epsilon-greedy,21,0.002,204800,2518
instance-3,epsilon-greedy,22,0.002,204800,1937
instance-3,epsilon-greedy,23,0.002,204800,589
instance-3,epsilon-greedy,24,0.002,204800,13108
instance-3,epsilon-greedy,25,0.002,204800,2054
instance-3,epsilon-greedy,26,0.002,204800,8799
instance-3,epsilon-greedy,27,0.002,204800,16385
instance-3,epsilon-greedy,28,0.002,204800,11962
instance-3,epsilon-greedy,29,0.002,204800,4375
instance-3,epsilon-greedy,30,0.002,204800,382
instance-3,epsilon-greedy,31,0.002,204800,2313
instance-3,epsilon-greedy,32,0.002,204800,9050
instance-3,epsilon-greedy,33,0.002,204800,4201
instance-3,epsilon-greedy,34,0.002,204800,882
instance-3,epsilon-greedy,35,0.002,204800,685
instance-3,epsilon-greedy,36,0.002,204800,1628
instance-3,epsilon-greedy,37,0.002,204800,1553
instance-3,epsilon-greedy,38,0.002,204800,1617
instance-3,epsilon-greedy,39,0.002,204800,6034
instance-3,epsilon-greedy,40,0.002,204800,1980
instance-3,epsilon-greedy,41,0.002,204800,1055
instance-3,epsilon-greedy,42,0.002,204800,2037
instance-3,epsilon-greedy,43,0.002,204800,6855
instance-3,epsilon-greedy,44,0.002,204800,930
instance-3,epsilon-greedy,45,0.002,204800,560
instance-3,epsilon-greedy,46,0.002,204800,10000
instance-3,epsilon-greedy,47,0.002,204800,6842
instance-3,epsilon-greedy,48,0.002,204800,767
instance-3,epsilon-greedy,49,0.002,204800,1119
instance-3,epsilon-greedy,0,0.02,50,39
instance-3,epsilon-greedy,1,0.02,50,42
instance-3,epsilon-greedy,2,0.02,50,42
instance-3,epsilon-greedy,3,0.02,50,22
instance-3,epsilon-greedy,4,0.02,50,36
instance-3,epsilon-greedy,5,0.02,50,17
instance-3,epsilon-greedy,6,0.02,50,2
instance-3,epsilon-greedy,7,0.02,50,41
instance-3,epsilon-greedy,8,0.02,50,15
instance-3,epsilon-greedy,9,0.02,50,18
instance-3,epsilon-greedy,10,0.02,50,30
instance-3,epsilon-greedy,11,0.02,50,39
instance-3,epsilon-greedy,12,0.02,50,3
instance-3,epsilon-greedy,13,0.02,50,43
instance-3,epsilon-greedy,14,0.02,50,26
instance-3,epsilon-greedy,15,0.02,50,36
instance-3,epsilon-greedy,16,0.02,50,30
instance-3,epsilon-greedy,17,0.02,50,38
instance-3,epsilon-greedy,18,0.02,50,16
instance-3,epsilon-greedy,19,0.02,50,30
instance-3,epsilon-greedy,20,0.02,50,36
instance-3,epsilon-greedy,21,0.02,50,40
instance-3,epsilon-greedy,22,0.02,50,42
instance-3,epsilon-greedy,23,0.02,50,39
instance-3,epsilon-greedy,24,0.02,50,42
instance-3,epsilon-greedy,25,0.02,50,42
instance-3,epsilon-greedy,26,0.02,50,17
instance-3,epsilon-greedy,27,0.02,50,41
instance-3,epsilon-greedy,28,0.02,50,38
instance-3,epsilon-greedy,29,0.02,50,43
instance-3,epsilon-greedy,30,0.02,50,43
instance-3,epsilon-greedy,31,0.02,50,40
instance-3,epsilon-greedy,32,0.02,50,41
instance-3,epsilon-greedy,33,0.02,50,29
instance-3,epsilon-greedy,34,0.02,50,42
instance-3,epsilon-greedy,35,0.02,50,23
instance-3,epsilon-greedy,36,0.02,50,18
instance-3,epsilon-greedy,37,0.02,50,37
instance-3,epsilon-greedy,38,0.02,50,27
instance-3,epsilon-greedy,39,0.02,50,45
instance-3,epsilon-greedy,40,0.02,50,42
instance-3,epsilon-greedy,41,0.02,50,44
instance-3,epsilon-greedy,42,0.02,50,40
instance-3,epsilon-greedy,43,0.02,50,13
instance-3,epsilon-greedy,44,0.02,50,31
instance-3,epsilon-greedy,45,0.02,50,27
instance-3,epsilon-greedy,46,0.02,50,33
instance-3,epsilon-greedy,47,0.02,50,42
instance-3,epsilon-greedy,48,0.02,50,40
instance-3,epsilon-greedy,49,0.02,50,42
instance-3,epsilon-greedy,0,0.02,200,56
instance-3,epsilon-greedy,1,0.02,200,119
instance-3,epsilon-greedy,2,0.02,200,121
instance-3,epsilon-greedy,3,0.02,200,83
instance-3,epsilon-greedy,4,0.02,200,91
instance-3,epsilon-greedy,5,0.02,200,32
instance-3,epsilon-greedy,6,0.02,200,6
instance-3,epsilon-greedy,7,0.02,200,73
instance-3,epsilon-greedy,8,0.02,200,31
instance-3,epsilon-greedy,9,0.02,200,44
instance-3,epsilon-greedy,10,0.02,200,82
instance-3,epsilon-greedy,11,0.02,200,97
instance-3,epsilon-greedy,12,0.02,200,13
instance-3,epsilon-greedy,13,0.02,200,98
instance-3,epsilon-greedy,14,0.02,200,67
instance-3,epsilon-greedy,15,0.02,200,61
instance-3,epsilon-greedy,16,0.02,200,91
instance-3,epsilon-greedy,17,0.02,200,100
instance-3,epsilon-greedy,18,0.02,200,21
instance-3,epsilon-greedy,19,0.02,200,41
instance-3,epsilon-greedy,20,0.02,200,96
instance-3,epsilon-greedy,21,0.02,200,59
instance-3,epsilon-greedy,22,0.02,200,68
instance-3,epsilon-greedy,23,0.02,200,97
instance-3,epsilon-greedy,24,0.02,200,97
instance-3,epsilon-greedy,25,0.02,200,157
instance-3,epsilon-greedy,26,0.02,200,27
instance-3,epsilon-greedy,27,0.02,200,160
instance-3,epsilon-greedy,28,0.02,200,110
instance-3,epsilon-greedy,29,0.02,200,153
instance-3,epsilon-greedy,30,0.02,200,54
instance-3,epsilon-greedy,31,0.02,200,168
instance-3,epsilon-greedy,32,0.02,200,84
instance-3,epsilon-greedy,33,0.02,200,67
instance-3,epsilon-greedy,34,0.02,200,170
instance-3,epsilon-greedy,35,0.02,200,23
instance-3,epsilon-greedy,36,0.02,200,34
instance-3,epsilon-greedy,37,0.02,200,88
instance-3,epsilon-greedy,38,0.02,200,49
instance-3,epsilon-greedy,39,0.02,200,112
instance-3,epsilon-greedy,40,0.02,200,108
instance-3,epsilon-greedy,41,0.02,200,167
instance-3,epsilon-greedy,42,0.02,200,96
instance-3,epsilon-greedy,43,0.02,200,44
